"site","TrtID","POLYID","year","sand","cinput","ligfrac","nfrac","till","irrig"
"E4_209E","E4_12_RT_CR3",793011,1995,0.45,1.3428563226959,0.053,0.007,"RT",0
"E4_209E","E4_12_RT_CR3",793011,1996,0.45,0.966497200447929,0.053,0.007,"RT",0
"E4_209E","E4_12_RT_CR3",793011,1997,0.45,1.1836041415442,0.053,0.007,"RT",0
"E4_209E","E4_12_RT_CR3",793011,1998,0.45,1.31652424431762,0.053,0.007,"RT",0
"E4_209E","E4_12_RT_CR3",793011,1999,0.45,1.593143351047,0.053,0.007,"RT",0
"E4_209E","E4_12_RT_CR3",793011,2000,0.45,0.902128671928505,0.053,0.007,"RT",0
"E4_209E","E4_12_RT_CR3",793011,2001,0.45,1.44440206842767,0.053,0.007,"RT",0
"E4_209E","E4_12_RT_CR3",793011,2002,0.45,1.91787917787582,0.053,0.007,"RT",0
"E4_209E","E4_12_RT_CR3",793011,2003,0.45,1.51628680051672,0.053,0.007,"RT",0
"E4_209W","E4_112_RT_CR3",793011,1995,0.45,2.77948869745203,0.053,0.007,"RT",0
"E4_209W","E4_112_RT_CR3",793011,1996,0.45,1.47327204878209,0.053,0.007,"RT",0
"E4_209W","E4_112_RT_CR3",793011,1997,0.45,2.30738896971876,0.053,0.007,"RT",0
"E4_209W","E4_112_RT_CR3",793011,1998,0.45,2.43027688666842,0.053,0.007,"RT",0
"E4_209W","E4_112_RT_CR3",793011,1999,0.45,2.49849509206056,0.053,0.007,"RT",0
"E4_209W","E4_112_RT_CR3",793011,2000,0.45,0.658822907347156,0.053,0.007,"RT",0
"E4_209W","E4_112_RT_CR3",793011,2001,0.45,1.6193888530631,0.053,0.007,"RT",0
"E4_209W","E4_112_RT_CR3",793011,2002,0.45,1.62706810133479,0.053,0.007,"RT",0
"E4_209W","E4_112_RT_CR3",793011,2003,0.45,1.58463975548521,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1951,0.45,1.29010855273627,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1952,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1953,0.45,1.57612717734802,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1954,0.45,0.553849689463619,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1955,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1956,0.45,2.61076206953383,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1957,0.45,0.437927131683667,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1958,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1959,0.45,1.64397683256933,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1960,0.45,0.668305331580618,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1961,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1962,0.45,0.818664915964493,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1963,0.45,0.611259637916544,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1964,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1965,0.45,2.2373474801061,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1966,0.45,0.24873449927797,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1967,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1968,0.45,1.54198684455137,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1969,0.45,1.36910506140882,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1970,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1971,0.45,1.1836041415442,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1972,0.45,1.04855900219873,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1973,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1974,0.45,0.865131876721725,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1975,0.45,1.27245150427993,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1976,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1977,0.45,1.02129186708083,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1978,0.45,1.44735395709361,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1979,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1980,0.45,2.60333277625895,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1981,0.45,1.96666302207714,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1982,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1983,0.45,1.38655805527732,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1984,0.45,0.818279027638661,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1985,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1986,0.45,2.18240915857433,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1987,0.45,0.544245778056141,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1988,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1989,0.45,1.85235181490514,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1990,0.45,1.65241782092866,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1991,0.45,0.25,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1992,0.45,1.35161514875605,0.053,0.007,"RT",0
"E4_210","E4_20_RT_CR3",793011,1993,0.45,2.97943823680164,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,1995,0.45,2.53611507290369,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,1996,0.45,1.38655805527732,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,1997,0.45,1.4386963270327,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,1998,0.45,1.58463975548521,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,1999,0.45,1.55907503447673,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,2000,0.45,1.12984305604379,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,2001,0.45,0.827978007995045,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,2002,0.45,1.05762882963294,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,2003,0.45,2.12175772145013,0.053,0.007,"RT",0
"E4_210E","E4_20_RT_CR3",793011,2004,0.45,3.42139412207232,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,1995,0.45,3.34207637418302,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,1996,0.45,1.50770201088564,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,1997,0.45,2.18240915857433,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,1998,0.45,2.67727395366249,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,1999,0.45,2.31513038697399,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,2000,0.45,0.734401525854761,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,2001,0.45,0.809341952016588,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,2002,0.45,1.02129186708083,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,2003,0.45,2.33715334333256,0.053,0.007,"RT",0
"E4_210W","E4_120_RT_CR3",793011,2004,0.45,3.67230656077321,0.053,0.007,"RT",0
"E4_211","E4_17_RT_CR9",793011,1985,0.45,0.505728035309011,0.053,0.007,"RT",0
"E4_211","E4_17_RT_CR9",793011,1986,0.45,1.2143486502514,0.075,0.008,"RT",0
"E4_211","E4_17_RT_CR9",793011,1987,0.45,0.715566925086813,0.053,0.007,"RT",0
"E4_211","E4_17_RT_CR9",793011,1988,0.45,0.171024761198182,0.053,0.007,"RT",0
"E4_211","E4_17_RT_CR9",793011,1989,0.45,0.935111421618116,0.075,0.008,"RT",0
"E4_211","E4_17_RT_CR9",793011,1990,0.45,1.03947957304274,0.053,0.007,"RT",0
"E4_211","E4_17_RT_CR9",793011,1991,0.45,1.56760560692126,0.053,0.007,"RT",0
"E4_211","E4_17_RT_CR9",793011,1992,0.45,2.02747881725443,0.075,0.008,"RT",0
"E4_211","E4_17_RT_CR9",793011,1993,0.45,3.12556338996163,0.053,0.007,"RT",0
"E4_211","E4_17_RT_CR9",793011,1994,0.45,2.0713079739624,0.053,0.007,"RT",0
"E4_211E","E4_17_RT_CR9",793011,1995,0.45,1.86878554458008,0.053,0.007,"RT",0
"E4_211E","E4_17_RT_CR9",793011,1996,0.45,1.09381233394978,0.053,0.007,"RT",0
"E4_211E","E4_17_RT_CR9",793011,1997,0.45,1.43002954733234,0.053,0.007,"RT",0
"E4_211E","E4_17_RT_CR9",793011,1998,0.45,1.63552692924364,0.053,0.007,"RT",0
"E4_211E","E4_17_RT_CR9",793011,1999,0.45,1.84412193624302,0.053,0.007,"RT",0
"E4_211E","E4_17_RT_CR9",793011,2000,0.45,0.948154843221194,0.053,0.007,"RT",0
"E4_211E","E4_17_RT_CR9",793011,2001,0.45,1.35864292980498,0.075,0.008,"RT",0
"E4_211E","E4_17_RT_CR9",793011,2002,0.45,1.77796934772489,0.053,0.007,"RT",0
"E4_211E","E4_17_RT_CR9",793011,2003,0.45,1.09381233394978,0.053,0.007,"RT",0
"E4_211E","E4_17_RT_CR9",793011,2004,0.45,1.16733944926431,0.075,0.008,"RT",0
"E4_211W","E4_117_RT_CR9",793011,1995,0.45,3.27520288858127,0.053,0.007,"RT",0
"E4_211W","E4_117_RT_CR9",793011,1996,0.45,1.5505354502722,0.053,0.007,"RT",0
"E4_211W","E4_117_RT_CR9",793011,1997,0.45,2.34601451473942,0.053,0.007,"RT",0
"E4_211W","E4_117_RT_CR9",793011,1998,0.45,2.83003206913285,0.053,0.007,"RT",0
"E4_211W","E4_117_RT_CR9",793011,1999,0.45,2.42265701816039,0.053,0.007,"RT",0
"E4_211W","E4_117_RT_CR9",793011,2000,0.45,0.993938029284444,0.053,0.007,"RT",0
"E4_211W","E4_117_RT_CR9",793011,2001,0.45,1.58304613435218,0.075,0.008,"RT",0
"E4_211W","E4_117_RT_CR9",793011,2002,0.45,1.78626899331183,0.053,0.007,"RT",0
"E4_211W","E4_117_RT_CR9",793011,2003,0.45,1.06668906594693,0.053,0.007,"RT",0
"E4_211W","E4_117_RT_CR9",793011,2004,0.45,0.948487351516274,0.075,0.008,"RT",0
"E4_213","E4_5_RT_CR3",793011,1951,0.45,1.3778361681605,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1952,0.45,1.14780133392619,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1953,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1954,0.45,0.966497200447929,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1955,0.45,1.3428563226959,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1956,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1957,0.45,1.3778361681605,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1958,0.45,1.6101236332312,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1959,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1960,0.45,1.20144883781805,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1961,0.45,0.163155573608774,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1962,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1963,0.45,0.447643858947248,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1964,0.45,1.29010855273627,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1965,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1966,0.45,1.90971847228651,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1967,0.45,0.668305331580618,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1968,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1969,0.45,2.20600383688561,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1970,0.45,0.601716675036642,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1971,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1972,0.45,1.61860033921214,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1973,0.45,0.22560736915947,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1974,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1975,0.45,2.14291838472521,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1976,0.45,0.827978007995045,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1977,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1978,0.45,1.36910506140882,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1979,0.45,0.762578667329013,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1980,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1981,0.45,2.3844368447569,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1982,0.45,0.771951156454908,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1983,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1984,0.45,0.809341952016588,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1985,0.45,0.715566925086813,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1986,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1987,0.45,0.966497200447929,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1988,0.45,0.220446536465227,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1989,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1990,0.45,1.80284203313579,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1991,0.45,1.28128469404676,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1992,0.45,0.25,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1993,0.45,2.52109089755004,0.053,0.007,"RT",0
"E4_213","E4_5_RT_CR3",793011,1994,0.45,1.09381233394978,0.053,0.007,"RT",0
"E4_213E","E4_5_RT_CR3",793011,1995,0.45,1.21035704538147,0.053,0.007,"RT",0
"E4_213E","E4_5_RT_CR3",793011,1996,0.45,0.649330421647123,0.053,0.007,"RT",0
"E4_213E","E4_5_RT_CR3",793011,1997,0.45,0.948154843221194,0.053,0.007,"RT",0
"E4_213E","E4_5_RT_CR3",793011,1998,0.45,1.05762882963294,0.053,0.007,"RT",0
"E4_213E","E4_5_RT_CR3",793011,1999,0.45,1.15676623870746,0.053,0.007,"RT",0
"E4_213E","E4_5_RT_CR3",793011,2000,0.45,0.724989216887904,0.053,0.007,"RT",0
"E4_213E","E4_5_RT_CR3",793011,2001,0.45,0.91418406025417,0.053,0.007,"RT",0
"E4_213E","E4_5_RT_CR3",793011,2002,0.45,0.883649864836017,0.053,0.007,"RT",0
"E4_213E","E4_5_RT_CR3",793011,2003,0.45,1.02129186708083,0.053,0.007,"RT",0
"E4_213W","E4_105_RT_CR3",793011,1995,0.45,2.62559714926042,0.053,0.007,"RT",0
"E4_213W","E4_105_RT_CR3",793011,1996,0.45,1.56760560692126,0.053,0.007,"RT",0
"E4_213W","E4_105_RT_CR3",793011,1997,0.45,2.33058874204932,0.053,0.007,"RT",0
"E4_213W","E4_105_RT_CR3",793011,1998,0.45,2.3614077731119,0.053,0.007,"RT",0
"E4_213W","E4_105_RT_CR3",793011,1999,0.45,2.3920970182278,0.053,0.007,"RT",0
"E4_213W","E4_105_RT_CR3",793011,2000,0.45,1.03039053154773,0.053,0.007,"RT",0
"E4_213W","E4_105_RT_CR3",793011,2001,0.45,1.48808940441932,0.053,0.007,"RT",0
"E4_213W","E4_105_RT_CR3",793011,2002,0.45,1.29892309055357,0.053,0.007,"RT",0
"E4_213W","E4_105_RT_CR3",793011,2003,0.45,1.09381233394978,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1951,0.45,2.36909223064834,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1952,0.45,2.36909223064834,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1953,0.45,0.25,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1954,0.45,1.57612717734802,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1955,0.45,0.975653826917265,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1956,0.45,0.25,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1957,0.45,1.71125592530264,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1958,0.45,0.980627962651322,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1959,0.45,0.25,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1960,0.45,1.54198684455137,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1961,0.45,0.895993422275685,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1962,0.45,0.25,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1963,0.45,0.428200078701427,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1964,0.45,0.168403706323712,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1965,0.45,0.25,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1966,0.45,2.55859195784014,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1967,0.45,0.649330421647123,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1968,0.45,0.25,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1969,0.45,2.03122965907144,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1970,0.45,1.14061482953572,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1971,0.45,0.25,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1972,0.45,1.95043603962949,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1973,0.45,0.682125914431065,0.046,0.009,"RT",0
"E4_214","E4_42_RT_CR6",793011,1974,0.45,0.25,0.0495,0.008,"RT",0
"E4_214","E4_42_RT_CR6",793011,1975,0.45,2.86590630908454,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1976,0.45,1.15251479925489,0.046,0.009,"RT",0
"E4_214","E4_42_RT_CR6",793011,1977,0.45,0.25,0.0495,0.008,"RT",0
"E4_214","E4_42_RT_CR6",793011,1978,0.45,2.80119591625743,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1979,0.45,1.05075548630404,0.046,0.009,"RT",0
"E4_214","E4_42_RT_CR6",793011,1980,0.45,0.25,0.0495,0.008,"RT",0
"E4_214","E4_42_RT_CR6",793011,1981,0.45,2.55859195784014,0.053,0.007,"RT",0
"E4_214","E4_42_RT_CR6",793011,1982,0.45,1.12566396821358,0.046,0.009,"RT",0
"E4_214","E4_42_RT_CR6",793011,1983,0.45,0.25,0.0495,0.008,"RT",0
"E4_214","E4_42_RT_CR6",793011,1984,0.45,0.855858162512373,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1985,0.45,0.753196239934042,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1986,0.45,1.82763610487539,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1987,0.45,0.874395773856356,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1988,0.45,0.197125435942444,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1989,0.45,1.26360897321577,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1990,0.45,1.48189317955577,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1991,0.45,1.71962593848358,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1992,0.45,0.181488957822121,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1993,0.45,2.98647042333193,0.053,0.007,"RT",0
"E4_214","E4_7_RT_CR12",793011,1994,0.45,2.19028234933866,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,1995,0.45,1.81938013357252,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,1996,0.45,0.993938029284444,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,1997,0.45,1.27245150427993,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,1998,0.45,1.26360897321577,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,1999,0.45,1.38655805527732,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,2000,0.45,0.865131876721725,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,2001,0.45,0.892894160564266,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,2002,0.45,1.3778361681605,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,2003,0.45,1.20144883781805,0.053,0.007,"RT",0
"E4_214E","E4_7_RT_CR12",793011,2004,0.45,2.4454925245688,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,1995,0.45,2.97943823680164,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,1996,0.45,1.57612717734802,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,1997,0.45,2.49849509206056,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,1998,0.45,2.71395281877732,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,1999,0.45,2.57353705795072,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,2000,0.45,0.929773608469406,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,2001,0.45,0.781313718411552,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,2002,0.45,1.55907503447673,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,2003,0.45,1.48189317955577,0.053,0.007,"RT",0
"E4_214W","E4_107_RT_CR12",793011,2004,0.45,2.55110756900934,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1951,0.45,1.3428563226959,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1952,0.45,1.30772831768889,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1953,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1954,0.45,1.03039053154773,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1955,0.45,1.51628680051672,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1956,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1957,0.45,1.32531088060031,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1958,0.45,1.16572166796259,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1959,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1960,0.45,1.32531088060031,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1961,0.45,0.204916890637076,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1962,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1963,0.45,0.428200078701427,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1964,0.45,1.32531088060031,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1965,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1966,0.45,2.64040094042646,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1967,0.45,1.12984305604379,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1968,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1969,0.45,1.71125592530264,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1970,0.45,0.715566925086813,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1971,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1972,0.45,2.18240915857433,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1973,0.45,0.457350272172582,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1974,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1975,0.45,1.93417478257129,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1976,0.45,0.911353409800005,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1977,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1978,0.45,1.70287707359458,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1979,0.45,1.25475709061933,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1980,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1981,0.45,2.84440451203533,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1982,0.45,0.771951156454908,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1983,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1984,0.45,0.920568385033938,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1985,0.45,0.649330421647123,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1986,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1987,0.45,1.04855900219873,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1988,0.45,0.181488957822121,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1989,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1990,0.45,1.29892309055357,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1991,0.45,1.54198684455137,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1992,0.45,0.25,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1993,0.45,3.36862787943398,0.053,0.007,"RT",0
"E4_215","E4_19_RT_CR3",793011,1994,0.45,1.82763610487539,0.053,0.007,"RT",0
